"extension_nm","force_f","retraction_nm","force_r"
4601.108373,35.3688103599998,4601.463173,-19.4088886399995
4601.213237,35.3688103599998,4601.567518,-19.4088886399995
4601.318113,29.2823993600005,4601.671878,-15.3512816399998
4601.423,33.3400073599996,4601.776252,-9.26487063999957
4601.527899,33.3400073599996,4601.880641,-7.23606663999999
4601.632809,33.3400073599996,4601.985044,-3.17845863999992
4602.682539,51.5992403600003,4603.029868,-3.17845863999992
4602.787574,57.6856513599996,4603.134429,-3.17845863999992
4602.892622,61.7432583600003,4603.239006,-3.17845863999992
4602.997681,63.7720623599998,4603.343596,-1.14965563999976
4603.207833,71.8872763600002,4603.55282,-1.14965563999976
4604.364488,47.5416323600002,4604.704583,-3.17845863999992
4604.469707,43.4840253600005,4604.809376,-7.23606663999999
4604.574938,41.45522136,4604.914182,-7.23606663999999
4604.68018,37.3976143600003,4605.019003,-11.2936736399997
4604.785434,39.4264183599998,4605.123839,-11.2936736399997
4604.890699,45.5128293600001,4605.228688,-15.3512816399998
4604.995976,41.45522136,4605.333553,-13.3224776400002
4605.101264,39.4264183599998,4605.438431,-17.38008464
4605.206563,37.3976143600003,4605.543324,-17.38008464
4605.311875,35.3688103599998,4605.648232,-19.4088886399995
4605.417197,39.4264183599998,4605.753154,-11.2936736399997
4605.522531,37.3976143600003,4605.85809,-7.23606663999999
4605.627877,35.3688103599998,4605.96304,-5.2072626399995
4608.793594,43.4840253600005,4609.118255,-3.17845863999992
4608.899296,45.5128293600001,4609.223652,-9.26487063999957
4609.00501,45.5128293600001,4609.329063,-15.3512816399998
4609.110736,47.5416323600002,4609.434489,-23.4664956400002
4609.216473,45.5128293600001,4609.539929,-31.58171064
4609.322222,47.5416323600002,4609.645383,-35.6393176399997
4609.427982,47.5416323600002,4609.750852,-33.6105146399996
4609.533753,47.5416323600002,4609.856335,-37.6681216400002
4609.639537,47.5416323600002,4609.961833,-41.7257286399999
4609.745332,47.5416323600002,4610.067345,-37.6681216400002
4609.851138,47.5416323600002,4610.172872,-31.58171064
4609.956956,51.5992403600003,4610.278412,-33.6105146399996
4610.062785,55.65684736,4610.383968,-31.58171064
4610.168626,57.6856513599996,4610.489537,-25.4952996399998
4610.274479,53.6280433600004,4610.595121,-25.4952996399998
4610.380343,55.65684736,4610.700719,-21.43769264
4610.486219,61.7432583600003,4610.806332,-23.4664956400002
4610.592106,55.65684736,4610.911959,-23.4664956400002
4610.698005,57.6856513599996,4611.017601,-23.4664956400002
4610.803915,57.6856513599996,4611.123257,-21.43769264
4610.909837,55.65684736,4611.228927,-25.4952996399998
4611.015771,51.5992403600003,4611.334612,-29.5529066399995
4611.121716,51.5992403600003,4611.440311,-33.6105146399996
4611.227672,51.5992403600003,4611.546024,-31.58171064
4611.33364,49.5704363599998,4611.651752,-31.58171064
4611.43962,43.4840253600005,4611.757494,-33.6105146399996
4611.545612,47.5416323600002,4611.863251,-25.4952996399998
4611.651615,45.5128293600001,4611.969022,-25.4952996399998
4611.757629,41.45522136,4612.074807,-21.43769264
4611.863655,45.5128293600001,4612.180607,-17.38008464
