extension_nm	force_f	retraction_nm	force_r
4635.256347	-5923.960137	4974.631512	23493.69538
4635.364945	-5923.960137	4974.485872	23463.26326
4635.473555	-5921.931333	4974.340245	23442.97518
4635.582177	-5921.931333	4974.194631	23416.60068
4635.69081	-5921.931333	4974.04903	23400.37021
4635.799456	-5919.90253	4973.903443	23380.08213
4635.908113	-5919.90253	4973.757869	23359.79406
4636.016783	-5919.90253	4973.612309	23345.5924
4636.125464	-5919.90253	4973.466762	23327.33313
4636.234157	-5919.90253	4973.321228	23311.10267
4636.342862	-5919.90253	4973.175707	23294.8722
4636.451579	-5915.844922	4973.0302	23274.58413
4636.560308	-5911.787315	4972.884706	23256.32486
4636.669049	-5915.844922	4972.739225	23238.06559
4636.777802	-5909.758511	4972.593758	23209.66228
4636.886567	-5907.729708	4972.448304	23185.31658
4636.995343	-5907.729708	4972.302864	23154.88447
4637.104132	-5901.643297	4972.157436	23130.53877
4637.212932	-5901.643297	4972.012022	23096.04904
4637.321745	-5895.556886	4971.866622	23063.58812
4637.430569	-5901.643297	4971.721234	23035.18481
4637.539406	-5897.585689	4971.57586	22998.66627
4637.648254	-5897.585689	4971.430499	22966.20535
4637.757114	-5901.643297	4971.285152	22931.71562
4637.865986	-5903.6721	4971.139818	22901.2835
4637.97487	-5909.758511	4970.994497	22868.82258
4638.083766	-5911.787315	4970.84919	22838.39047
4638.192674	-5915.844922	4970.703896	22814.04478
4638.301594	-5921.931333	4970.558615	22791.72789
4638.410526	-5923.960137	4970.413348	22777.52624
4638.51947	-5923.960137	4970.268094	22759.26697
4638.628426	-5928.017744	4970.122853	22747.09413
4638.737394	-5932.075352	4969.977625	22732.89248
4638.846373	-5930.046548	4969.832411	22720.71963
4638.955365	-5932.075352	4969.68721	22708.54679
4639.064369	-5932.075352	4969.542023	22690.28752
4639.173384	-5934.104155	4969.396849	22674.05706
4639.282412	-5923.960137	4969.251688	22651.74018
4639.391451	-5923.960137	4969.106541	22625.36568
4639.500503	-5917.873726	4968.961406	22601.01999
4639.609566	-5911.787315	4968.816286	22574.64549
4639.718642	-5909.758511	4968.671178	22548.27099
4639.827729	-5907.729708	4968.526084	22521.8965
4639.936828	-5903.6721	4968.381003	22489.43558
4640.04594	-5899.614493	4968.235936	22467.1187
4640.155063	-5901.643297	4968.090881	22440.7442
4640.264198	-5899.614493	4967.945841	22422.48494
4640.373346	-5905.700904	4967.800813	22402.19686
4640.482505	-5905.700904	4967.655799	22381.90879
4640.591676	-5913.816119	4967.510798	22363.64952
4640.700859	-5923.960137	4967.365811	22347.41906
4640.810054	-5925.988941	4967.220836	22327.13099
4640.919262	-5925.988941	4967.075876	22308.87172
4641.028481	-5934.104155	4966.930928	22296.69888
4641.137712	-5936.132959	4966.785994	22276.41081
4641.246955	-5938.161763	4966.641073	22254.09393
4641.35621	-5934.104155	4966.496166	22235.83466
4641.465477	-5938.161763	4966.351271	22215.54659
4641.574756	-5936.132959	4966.206391	22193.22971
4641.684047	-5934.104155	4966.061523	22166.85521
4641.79335	-5928.017744	4965.916669	22136.42311
4641.902665	-5925.988941	4965.771828	22112.07742
4642.011993	-5921.931333	4965.627001	22077.5877
4642.121332	-5917.873726	4965.482187	22043.09797
4642.230683	-5919.90253	4965.337386	22014.69467
4642.340046	-5919.90253	4965.192598	21980.20495
4642.449421	-5917.873726	4965.047824	21953.83046
4642.558808	-5919.90253	4964.903063	21931.51358
4642.668207	-5915.844922	4964.758316	21903.11028
4642.777618	-5919.90253	4964.613582	21882.82221
4642.887041	-5917.873726	4964.468861	21868.62056
4642.996477	-5919.90253	4964.324154	21848.33249
4643.105924	-5921.931333	4964.17946	21832.10203
4643.215383	-5925.988941	4964.034779	21811.81396
4643.324854	-5925.988941	4963.890112	21793.5547
4643.434337	-5921.931333	4963.745458	21771.23782
4643.543833	-5928.017744	4963.600817	21746.89214
4643.65334	-5928.017744	4963.45619	21722.54645
4643.762859	-5932.075352	4963.311576	21692.11435
4643.87239	-5928.017744	4963.166975	21661.68224
4643.981934	-5934.104155	4963.022388	21631.25014
4644.091489	-5932.075352	4962.877814	21600.81803
4644.201056	-5930.046548	4962.733253	21574.44354
4644.310636	-5930.046548	4962.588706	21550.09786
4644.420227	-5934.104155	4962.444172	21531.8386
4644.529831	-5934.104155	4962.299651	21515.60814
4644.639446	-5934.104155	4962.155144	21499.37769
4644.749074	-5934.104155	4962.01065	21489.23365
4644.858714	-5936.132959	4961.866169	21477.06081
4644.968365	-5932.075352	4961.721702	21466.91678
4645.078029	-5936.132959	4961.577248	21450.68632
4645.187705	-5934.104155	4961.432808	21436.48467
4645.297392	-5938.161763	4961.288381	21416.19661
4645.407092	-5940.190566	4961.143967	21395.90854
4645.516804	-5938.161763	4960.999566	21377.64928
4645.626528	-5940.190566	4960.855179	21351.27479
4645.736264	-5944.248174	4960.710806	21328.95791
4645.846012	-5938.161763	4960.566445	21304.61223
4645.955772	-5940.190566	4960.422098	21280.26655
4646.065544	-5938.161763	4960.277764	21251.86325
4646.175328	-5942.21937	4960.133444	21229.54638
4646.285125	-5940.190566	4959.989137	21207.2295
4646.394933	-5940.190566	4959.844843	21178.82621
4646.504753	-5940.190566	4959.700563	21156.50934
4646.614586	-5940.190566	4959.556296	21134.19246
4646.72443	-5940.190566	4959.412043	21107.81797
4646.834287	-5942.21937	4959.267802	21081.44349
4646.944155	-5942.21937	4959.123576	21061.15542
4647.054036	-5942.21937	4958.979362	21038.83855
4647.163929	-5944.248174	4958.835162	21018.55048
4647.273834	-5946.276977	4958.690975	21004.34883
4647.38375	-5944.248174	4958.546802	20988.11838
4647.493679	-5942.21937	4958.402642	20977.97435
4647.603621	-5944.248174	4958.258495	20967.83031
4647.713574	-5934.104155	4958.114361	20955.65747
4647.823539	-5938.161763	4957.970241	20939.42702
4647.933516	-5938.161763	4957.826135	20923.19657
4648.043506	-5928.017744	4957.682041	20898.85089
4648.153507	-5928.017744	4957.537961	20884.64924
4648.263521	-5925.988941	4957.393895	20848.13072
4648.373546	-5923.960137	4957.249842	20819.72743
4648.483584	-5921.931333	4957.105802	20783.20891
4648.593634	-5923.960137	4956.961775	20744.66159
4648.703696	-5923.960137	4956.817762	20714.22949
4648.81377	-5923.960137	4956.673762	20675.68217
4648.923856	-5925.988941	4956.529776	20649.30768
4649.033954	-5928.017744	4956.385803	20622.9332
4649.144064	-5928.017744	4956.241843	20598.58752
4649.254187	-5934.104155	4956.097897	20582.35707
4649.364321	-5936.132959	4955.953964	20564.09781
4649.474468	-5942.21937	4955.810044	20549.89616
4649.584626	-5944.248174	4955.666138	20535.69452
4649.694797	-5950.334585	4955.522245	20519.46407
4649.80498	-5950.334585	4955.378366	20505.26242
4649.915175	-5954.392192	4955.234499	20489.03197
4650.025382	-5954.392192	4955.090647	20462.65749
4650.135601	-5956.420996	4954.946807	20438.31181
4650.245833	-5956.420996	4954.802981	20403.8221
4650.356076	-5954.392192	4954.659168	20375.41881
4650.466332	-5958.449799	4954.515369	20340.9291
4650.576599	-5952.363388	4954.371583	20306.4394
4650.686879	-5950.334585	4954.227811	20267.89208
4650.797171	-5942.21937	4954.084051	20229.34476
4650.907475	-5944.248174	4953.940306	20192.82624
4651.017791	-5938.161763	4953.796573	20154.27892
4651.12812	-5938.161763	4953.652854	20121.81802
4651.23846	-5936.132959	4953.509148	20087.32832
4651.348813	-5938.161763	4953.365456	20056.89622
4651.459177	-5940.190566	4953.221777	20034.57936
4651.569554	-5940.190566	4953.078111	20002.11846
4651.679943	-5938.161763	4952.934459	19981.8304
4651.790344	-5940.190566	4952.79082	19963.57114
4651.900757	-5942.21937	4952.647194	19947.34069
4652.011183	-5940.190566	4952.503582	19935.16785
4652.12162	-5936.132959	4952.359983	19920.96621
4652.23207	-5936.132959	4952.216398	19906.76457
4652.342531	-5930.046548	4952.072826	19890.53412
4652.453005	-5928.017744	4951.929267	19880.39009
4652.563491	-5925.988941	4951.785722	19866.18844
4652.67399	-5915.844922	4951.64219	19849.958
4652.7845	-5913.816119	4951.498672	19841.84277
4652.895022	-5911.787315	4951.355166	19827.64113
4653.005557	-5907.729708	4951.211675	19813.43948
4653.116104	-5907.729708	4951.068196	19807.35307
4653.226663	-5911.787315	4950.924731	19793.15142
4653.337234	-5911.787315	4950.78128	19780.97859
4653.447817	-5913.816119	4950.637841	19768.80575
4653.558413	-5917.873726	4950.494416	19756.63291
4653.66902	-5928.017744	4950.351005	19744.46008
4653.77964	-5928.017744	4950.207607	19724.17202
4653.890272	-5936.132959	4950.064222	19703.88396
4654.000916	-5944.248174	4949.92085	19677.50948
4654.111572	-5946.276977	4949.777492	19653.1638
4654.22224	-5948.305781	4949.634148	19618.6741
4654.332921	-5950.334585	4949.490817	19590.27082
4654.443614	-5946.276977	4949.347499	19561.86753
4654.554319	-5948.305781	4949.204194	19533.46425
4654.665036	-5942.21937	4949.060903	19505.06097
4654.775765	-5940.190566	4948.917625	19480.71529
4654.886506	-5940.190566	4948.774361	19466.51365
4654.99726	-5936.132959	4948.63111	19442.16798
4655.108026	-5930.046548	4948.487872	19425.93753
4655.218804	-5932.075352	4948.344648	19411.73589
4655.329594	-5932.075352	4948.201437	19401.59186
4655.440396	-5928.017744	4948.05824	19379.275
4655.551211	-5925.988941	4947.915056	19365.07336
4655.662037	-5923.960137	4947.771885	19346.8141
4655.772876	-5925.988941	4947.628728	19318.41082
4655.883727	-5932.075352	4947.485584	19296.09396
4655.994591	-5928.017744	4947.342453	19271.74829
4656.105466	-5928.017744	4947.199336	19239.28739
4656.216354	-5928.017744	4947.056232	19212.91292
4656.327254	-5932.075352	4946.913142	19176.39441
4656.438166	-5928.017744	4946.770065	19147.99113
4656.54909	-5925.988941	4946.627002	19115.53024
4656.660026	-5928.017744	4946.483951	19079.01173
4656.770975	-5921.931333	4946.340914	19050.60845
4656.881936	-5921.931333	4946.197891	19020.17636
4656.992909	-5923.960137	4946.054881	18989.74428
4657.103894	-5921.931333	4945.911884	18955.25458
4657.214892	-5919.90253	4945.768901	18926.8513
4657.325901	-5921.931333	4945.625931	18892.3616
4657.436923	-5925.988941	4945.482975	18863.95832
4657.547957	-5930.046548	4945.340032	18825.41101
4657.659004	-5936.132959	4945.197102	18801.06535
4657.770062	-5936.132959	4945.054186	18780.77729
4657.881133	-5938.161763	4944.911283	18750.3452
4657.992216	-5944.248174	4944.768393	18730.05715
4658.103311	-5942.21937	4944.625517	18711.7979
4658.214418	-5948.305781	4944.482654	18697.59626
4658.325538	-5946.276977	4944.339805	18679.33701
4658.43667	-5950.334585	4944.196969	18669.19298
4658.547814	-5950.334585	4944.054146	18661.07776
4658.65897	-5950.334585	4943.911337	18650.93373
4658.770139	-5954.392192	4943.768541	18640.7897
4658.881319	-5948.305781	4943.625759	18628.61687
4658.992512	-5952.363388	4943.48299	18618.47284
4659.103718	-5950.334585	4943.340234	18608.32881
4659.214935	-5950.334585	4943.197492	18592.09837
4659.326165	-5954.392192	4943.054763	18571.81031
4659.437407	-5954.392192	4942.912048	18553.55106
4659.548661	-5954.392192	4942.769346	18531.2342
4659.659927	-5956.420996	4942.626657	18506.88853
4659.771206	-5952.363388	4942.483982	18476.45645
4659.882497	-5952.363388	4942.34132	18448.05317
4659.9938	-5954.392192	4942.198672	18413.56348
4660.105115	-5954.392192	4942.056037	18381.10259
4660.216443	-5954.392192	4941.913415	18352.69931
4660.327783	-5954.392192	4941.770807	18320.23843
4660.439135	-5952.363388	4941.628212	18295.89276
4660.550499	-5948.305781	4941.485631	18271.54709
4660.661876	-5946.276977	4941.343063	18249.23023
4660.773265	-5944.248174	4941.200508	18237.0574
4660.884666	-5942.21937	4941.057967	18214.74054
4660.996079	-5940.190566	4940.915439	18202.56771
4661.107505	-5936.132959	4940.772925	18188.36607
4661.218943	-5936.132959	4940.630424	18168.07802
4661.330393	-5932.075352	4940.487936	18149.81877
4661.441856	-5932.075352	4940.345462	18129.53071
4661.55333	-5932.075352	4940.203001	18103.15624
4661.664817	-5932.075352	4940.060554	18072.72416
4661.776317	-5936.132959	4939.91812	18044.32089
4661.887828	-5936.132959	4939.775699	18015.91761
4661.999352	-5940.190566	4939.633292	17983.45673
4662.110888	-5944.248174	4939.490898	17955.05345
4662.222436	-5946.276977	4939.348518	17926.65018
4662.333997	-5946.276977	4939.206151	17900.27571
4662.44557	-5950.334585	4939.063797	17877.95885
4662.557155	-5954.392192	4938.921457	17867.81483
4662.668753	-5954.392192	4938.77913	17849.55558
4662.780362	-5954.392192	4938.636817	17833.32514
4662.891984	-5948.305781	4938.494517	17819.1235
4663.003619	-5950.334585	4938.352231	17802.89306
4663.115265	-5942.21937	4938.209958	17780.5762
4663.226924	-5938.161763	4938.067698	17762.31695
4663.338595	-5932.075352	4937.925452	17735.94248
4663.450279	-5930.046548	4937.783219	17705.5104
4663.561975	-5925.988941	4937.640999	17673.04952
4663.673683	-5923.960137	4937.498793	17644.64625
4663.785403	-5921.931333	4937.3566	17608.12775
4663.897136	-5917.873726	4937.214421	17573.63807
4664.008881	-5917.873726	4937.072255	17541.17718
4664.120638	-5917.873726	4936.930103	17510.74511
4664.232407	-5917.873726	4936.787964	17484.37064
4664.344189	-5921.931333	4936.645838	17451.90976
4664.455984	-5923.960137	4936.503726	17425.53529
4664.56779	-5923.960137	4936.361627	17403.21843
4664.679609	-5925.988941	4936.219542	17380.90158
4664.79144	-5932.075352	4936.07747	17360.61353
4664.903283	-5928.017744	4935.935412	17350.4695
4665.015139	-5932.075352	4935.793367	17330.18145
4665.127007	-5938.161763	4935.651335	17320.03742
4665.238887	-5936.132959	4935.509317	17305.83579
4665.35078	-5936.132959	4935.367312	17295.69176
4665.462685	-5938.161763	4935.22532	17283.51893
4665.574602	-5938.161763	4935.083342	17273.37491
4665.686532	-5936.132959	4934.941378	17257.14447
4665.798474	-5936.132959	4934.799426	17242.94283
4665.910428	-5936.132959	4934.657489	17226.71239
4666.022395	-5934.104155	4934.515564	17208.45315
4666.134374	-5932.075352	4934.373653	17184.10749
4666.246365	-5928.017744	4934.231756	17157.73302
4666.358369	-5928.017744	4934.089872	17133.38736
4666.470385	-5925.988941	4933.948001	17107.0129
4666.582413	-5928.017744	4933.806144	17078.60963
4666.694453	-5923.960137	4933.6643	17048.17755
4666.806506	-5925.988941	4933.52247	17021.80309
4666.918572	-5925.988941	4933.380653	16995.42862
4667.030649	-5928.017744	4933.238849	16967.02535
4667.142739	-5930.046548	4933.097059	16942.67969
4667.254841	-5936.132959	4932.955282	16916.30523
4667.366956	-5940.190566	4932.813519	16889.93076
4667.479083	-5940.190566	4932.671769	16861.5275
4667.591222	-5940.190566	4932.530032	16833.12423
4667.703374	-5942.21937	4932.388309	16800.66335
4667.815538	-5944.248174	4932.2466	16772.26008
4667.927714	-5940.190566	4932.104904	16743.85681
4668.039903	-5942.21937	4931.963221	16719.51115
4668.152104	-5942.21937	4931.821551	16691.10789
4668.264318	-5940.190566	4931.679896	16664.73342
4668.376544	-5940.190566	4931.538253	16648.50298
4668.488782	-5936.132959	4931.396624	16628.21494
4668.601032	-5942.21937	4931.255008	16616.04211
4668.713295	-5942.21937	4931.113406	16599.81167
4668.82557	-5940.190566	4930.971817	16589.66764
4668.937858	-5942.21937	4930.830242	16577.49482
4669.050158	-5944.248174	4930.68868	16565.32199
4669.16247	-5948.305781	4930.547132	16545.03394
4669.274795	-5948.305781	4930.405597	16528.8035
4669.387132	-5950.334585	4930.264075	16500.40023
4669.499482	-5952.363388	4930.122567	16476.05458
4669.611844	-5950.334585	4929.981072	16443.5937
4669.724218	-5954.392192	4929.839591	16407.07521
4669.836604	-5950.334585	4929.698123	16370.55673
4669.949003	-5946.276977	4929.556668	16325.92303
4670.061415	-5948.305781	4929.415227	16289.40454
4670.173838	-5948.305781	4929.2738	16246.79964
4670.286275	-5944.248174	4929.132385	16210.28116
4670.398723	-5940.190566	4928.990985	16169.70506
4670.511184	-5936.132959	4928.849597	16131.15778
4670.623657	-5938.161763	4928.708223	16096.6681
4670.736143	-5938.161763	4928.566863	16070.29364
4670.848641	-5942.21937	4928.425516	16041.89037
4670.961151	-5942.21937	4928.284182	16021.60233
4671.073674	-5942.21937	4928.142862	16003.34308
4671.186209	-5944.248174	4928.001556	15987.11265
4671.298757	-5946.276977	4927.860262	15968.85341
4671.411317	-5952.363388	4927.718982	15952.62297
4671.52389	-5950.334585	4927.577716	15942.47895
4671.636474	-5952.363388	4927.436463	15924.21971
4671.749072	-5950.334585	4927.295224	15910.01807
4671.861681	-5948.305781	4927.153997	15889.73003
4671.974303	-5956.420996	4927.012785	15867.41318
4672.086938	-5954.392192	4926.871586	15847.12513
4672.199585	-5950.334585	4926.7304	15824.80828
4672.312244	-5950.334585	4926.589227	15792.34741
4672.424916	-5948.305781	4926.448069	15768.00175
4672.5376	-5946.276977	4926.306923	15735.54088
4672.650296	-5948.305781	4926.165791	15705.10882
4672.763005	-5952.363388	4926.024673	15678.73436
4672.875727	-5946.276977	4925.883567	15652.3599
4672.98846	-5944.248174	4925.742476	15628.01424
4673.101207	-5940.190566	4925.601397	15607.7262
4673.213965	-5942.21937	4925.460333	15593.52457
4673.326736	-5938.161763	4925.319281	15581.35174
4673.43952	-5936.132959	4925.178243	15571.20772
4673.552316	-5932.075352	4925.037219	15557.00609
4673.665124	-5928.017744	4924.896208	15546.86207
4673.777945	-5925.988941	4924.75521	15534.68924
4673.890778	-5923.960137	4924.614226	15520.48761
4674.003624	-5923.960137	4924.473255	15498.17076
4674.116482	-5925.988941	4924.332298	15479.91152
4674.229352	-5928.017744	4924.191354	15453.53706
4674.342235	-5925.988941	4924.050424	15429.19141
4674.455131	-5930.046548	4923.909507	15402.81695
4674.568038	-5936.132959	4923.768604	15374.41369
4674.680959	-5944.248174	4923.627713	15341.95282
4674.793891	-5946.276977	4923.486837	15315.57836
4674.906836	-5952.363388	4923.345974	15291.23271
4675.019794	-5954.392192	4923.205124	15262.82945
4675.132764	-5956.420996	4923.064288	15228.33978
4675.245747	-5956.420996	4922.923465	15208.05173
4675.358742	-5964.53621	4922.782656	15181.67728
4675.471749	-5964.53621	4922.64186	15161.38923
4675.584769	-5960.478603	4922.501077	15139.07238
4675.697801	-5962.507407	4922.360308	15116.75554
4675.810846	-5952.363388	4922.219553	15098.4963
4675.923903	-5950.334585	4922.078811	15082.26586
4676.036973	-5946.276977	4921.938082	15061.97782
4676.150055	-5936.132959	4921.797367	15051.8338
4676.26315	-5934.104155	4921.656665	15031.54576
4676.376257	-5928.017744	4921.515977	15011.25771
4676.489376	-5925.988941	4921.375302	14995.02728
4676.602508	-5917.873726	4921.234641	14972.71043
4676.715653	-5915.844922	4921.093993	14948.36478
4676.82881	-5915.844922	4920.953358	14924.01913
4676.941979	-5917.873726	4920.812737	14891.55826
4677.055161	-5915.844922	4920.67213	14867.21261
4677.168355	-5921.931333	4920.531536	14832.72294
4677.281562	-5928.017744	4920.390955	14808.37729
4677.394781	-5930.046548	4920.250388	14779.97403
4677.508013	-5934.104155	4920.109834	14759.68599
4677.621258	-5942.21937	4919.969294	14735.34034
4677.734514	-5944.248174	4919.828767	14713.02349
4677.847784	-5944.248174	4919.688254	14690.70665
4677.961065	-5942.21937	4919.547754	14672.44741
4678.07436	-5946.276977	4919.407267	14648.10176
4678.187666	-5944.248174	4919.266794	14627.81372
4678.300986	-5938.161763	4919.126335	14603.46807
4678.414317	-5938.161763	4918.985889	14571.0072
4678.527661	-5940.190566	4918.845456	14542.60394
4678.641018	-5938.161763	4918.705037	14516.22949
4678.754387	-5940.190566	4918.564631	14483.76862
4678.867769	-5936.132959	4918.424239	14451.30776
4678.981163	-5936.132959	4918.28386	14418.84689
4679.09457	-5940.190566	4918.143495	14396.53005
4679.207989	-5938.161763	4918.003143	14368.12679
4679.321421	-5942.21937	4917.862805	14341.75234
4679.434865	-5946.276977	4917.72248	14323.4931
4679.548322	-5952.363388	4917.582168	14299.14745
4679.661791	-5952.363388	4917.44187	14286.97463
4679.775273	-5956.420996	4917.301586	14268.71539
4679.888767	-5960.478603	4917.161315	14256.54257
4680.002274	-5956.420996	4917.021057	14242.34094
4680.115793	-5958.449799	4916.880813	14228.13931
4680.229325	-5956.420996	4916.740582	14217.99529
4680.342869	-5956.420996	4916.600365	14203.79366
4680.456426	-5956.420996	4916.460161	14195.67844
4680.569995	-5958.449799	4916.319971	14187.56323
4680.683577	-5956.420996	4916.179794	14171.3328
4680.797171	-5946.276977	4916.039631	14163.21758
4680.910778	-5950.334585	4915.899481	14149.01595
4681.024398	-5946.276977	4915.759344	14132.78552
4681.13803	-5944.248174	4915.619221	14118.58389
4681.251674	-5944.248174	4915.479112	14098.29585
4681.365331	-5944.248174	4915.339016	14073.9502
4681.479001	-5944.248174	4915.198933	14049.60456
4681.592683	-5944.248174	4915.058864	14021.2013
4681.706377	-5944.248174	4914.918809	13992.79804
4681.820085	-5946.276977	4914.778767	13964.39479
4681.933804	-5946.276977	4914.638738	13933.96273
4682.047537	-5948.305781	4914.498723	13913.67469
4682.161281	-5950.334585	4914.358721	13879.18502
4682.275039	-5950.334585	4914.218733	13856.86818
4682.388809	-5946.276977	4914.078758	13834.55134
4682.502591	-5950.334585	4913.938797	13810.20569
4682.616386	-5948.305781	4913.798849	13785.86004
4682.730193	-5946.276977	4913.658915	13757.45679
4682.844014	-5948.305781	4913.518994	13731.08234
4682.957846	-5950.334585	4913.379086	13702.67908
4683.071691	-5950.334585	4913.239192	13672.24702
4683.185549	-5946.276977	4913.099312	13639.78616
4683.299419	-5950.334585	4912.959445	13613.41171
4683.413302	-5944.248174	4912.819591	13580.95085
4683.527198	-5946.276977	4912.679751	13556.6052
4683.641106	-5942.21937	4912.539925	13526.17315
4683.755026	-5942.21937	4912.400112	13503.8563
4683.868959	-5942.21937	4912.260312	13479.51066
4683.982905	-5934.104155	4912.120526	13467.33784
4684.096863	-5930.046548	4911.980753	13453.13621
4684.210834	-5928.017744	4911.840994	13438.93458
4684.324817	-5925.988941	4911.701248	13420.67535
4684.438813	-5923.960137	4911.561516	13410.53133
4684.552822	-5919.90253	4911.421797	13396.3297
4684.666843	-5913.816119	4911.282092	13378.07047
4684.780877	-5913.816119	4911.1424	13355.75363
4684.894923	-5913.816119	4911.002722	13331.40798
4685.008982	-5917.873726	4910.863057	13305.03353
4685.123053	-5913.816119	4910.723406	13274.60148
4685.237137	-5915.844922	4910.583768	13238.08301
4685.351234	-5915.844922	4910.444144	13201.56454
4685.465343	-5919.90253	4910.304533	13165.04607
4685.579464	-5915.844922	4910.164935	13126.4988
4685.693599	-5913.816119	4910.025351	13089.98033
4685.807746	-5915.844922	4909.885781	13055.49067
4685.921905	-5913.816119	4909.746224	13021.00101
4686.036077	-5917.873726	4909.606681	12988.54015
4686.150262	-5917.873726	4909.467151	12958.10809
4686.264459	-5917.873726	4909.327634	12931.73365
4686.378669	-5921.931333	4909.188131	12903.33039
4686.492892	-5923.960137	4909.048642	12874.92714
4686.607127	-5919.90253	4908.909166	12850.5815
4686.721374	-5925.988941	4908.769703	12830.29346
4686.835635	-5923.960137	4908.630254	12805.94782
4686.949908	-5928.017744	4908.490818	12781.60217
4687.064193	-5928.017744	4908.351396	12761.31414
4687.178491	-5928.017744	4908.211988	12734.93969
4687.292802	-5932.075352	4908.072592	12712.62285
4687.407125	-5932.075352	4907.933211	12688.27721
4687.521461	-5934.104155	4907.793843	12672.04678
4687.63581	-5930.046548	4907.654488	12651.75874
4687.750171	-5930.046548	4907.515147	12631.47071
4687.864545	-5928.017744	4907.375819	12613.21147
4687.978931	-5934.104155	4907.236505	12596.98105
4688.09333	-5932.075352	4907.097204	12580.75062
4688.207742	-5928.017744	4906.957917	12564.52019
4688.322166	-5936.132959	4906.818643	12548.28976
4688.436603	-5930.046548	4906.679383	12532.05933
4688.551053	-5936.132959	4906.540136	12519.88651
4688.665515	-5934.104155	4906.400903	12497.56967
4688.77999	-5934.104155	4906.261683	12479.31044
4688.894477	-5934.104155	4906.122477	12463.08001
4689.008977	-5936.132959	4905.983284	12434.67676
4689.12349	-5934.104155	4905.844105	12412.35992
4689.238015	-5938.161763	4905.704939	12383.95667
4689.352553	-5938.161763	4905.565787	12359.61103
4689.467104	-5936.132959	4905.426648	12329.17898
4689.581667	-5928.017744	4905.287523	12296.71812
4689.696243	-5932.075352	4905.148411	12268.31487
4689.810831	-5928.017744	4905.009313	12241.94042
4689.925433	-5925.988941	4904.870228	12215.56598
4690.040046	-5923.960137	4904.731157	12185.13393
4690.154673	-5917.873726	4904.592099	12160.78828
4690.269312	-5911.787315	4904.453055	12132.38504
4690.383964	-5907.729708	4904.314024	12110.0682
4690.498628	-5901.643297	4904.175006	12085.72256
4690.613305	-5903.6721	4904.036003	12061.37691
4690.727995	-5899.614493	4903.897012	12039.06008
4690.842697	-5897.585689	4903.758035	12012.68563
4690.957412	-5899.614493	4903.619072	11990.36879
4691.07214	-5905.700904	4903.480122	11966.02315
4691.18688	-5903.6721	4903.341186	11943.70631
4691.301633	-5909.758511	4903.202263	11921.38948
4691.416399	-5913.816119	4903.063354	11907.18785
4691.531177	-5919.90253	4902.924458	11890.95742
4691.645968	-5919.90253	4902.785576	11864.58298
4691.760772	-5919.90253	4902.646707	11848.35255
4691.875588	-5923.960137	4902.507852	11830.09332
4691.990417	-5925.988941	4902.36901	11813.86289
4692.105259	-5921.931333	4902.230182	11789.51725
4692.220113	-5921.931333	4902.091367	11767.20042
4692.334981	-5917.873726	4901.952565	11742.85478
4692.44986	-5917.873726	4901.813778	11718.50913
4692.564753	-5919.90253	4901.675003	11692.13469
4692.679658	-5917.873726	4901.536243	11663.73144
4692.794575	-5919.90253	4901.397495	11637.357
4692.909506	-5921.931333	4901.258762	11606.92495
4693.024449	-5925.988941	4901.120041	11578.5217
4693.139405	-5930.046548	4900.981335	11556.20487
4693.254373	-5938.161763	4900.842641	11531.85923
4693.369355	-5940.190566	4900.703962	11509.54239
4693.484348	-5944.248174	4900.565295	11487.22555
4693.599355	-5948.305781	4900.426643	11466.93752
4693.714374	-5952.363388	4900.288003	11448.67829
4693.829406	-5954.392192	4900.149378	11424.33265
4693.944451	-5952.363388	4900.010765	11404.04462
4694.059508	-5946.276977	4899.872167	11381.72778
4694.174578	-5946.276977	4899.733582	11355.35334
4694.289661	-5936.132959	4899.59501	11331.0077
4694.404757	-5934.104155	4899.456452	11306.66206
4694.519865	-5928.017744	4899.317907	11280.28761
4694.634986	-5919.90253	4899.179376	11253.91317
4694.750119	-5913.816119	4899.040858	11231.59634
4694.865266	-5911.787315	4898.902354	11205.22189
4694.980425	-5903.6721	4898.763864	11178.84745
4695.095596	-5901.643297	4898.625387	11154.50181
4695.210781	-5903.6721	4898.486923	11132.18498
4695.325978	-5909.758511	4898.348473	11099.72412
4695.441188	-5905.700904	4898.210036	11075.37848
4695.55641	-5909.758511	4898.071613	11044.94644
4695.671646	-5917.873726	4897.933204	11018.57199
4695.786894	-5925.988941	4897.794808	10992.19755
4695.902154	-5923.960137	4897.656425	10957.7079
4696.017428	-5925.988941	4897.518056	10937.41986
4696.132714	-5928.017744	4897.379701	10913.07423
4696.248013	-5932.075352	4897.241359	10886.69978
4696.363325	-5932.075352	4897.103031	10864.38295
4696.478649	-5932.075352	4896.964716	10844.09492
4696.593986	-5932.075352	4896.826414	10821.77808
4696.709336	-5928.017744	4896.688127	10797.43244
4696.824698	-5923.960137	4896.549852	10773.08681
4696.940074	-5919.90253	4896.411591	10748.74117
4697.055462	-5917.873726	4896.273344	10722.36673
4697.170863	-5917.873726	4896.13511	10698.02109
4697.286276	-5917.873726	4895.99689	10667.58904
4697.401702	-5913.816119	4895.858683	10639.1858
4697.517141	-5911.787315	4895.72049	10604.69614
4697.632593	-5917.873726	4895.58231	10576.2929
4697.748058	-5915.844922	4895.444144	10545.86085
