scanstart [nm]: 4050.000000
slope [nm/V]: 48.390751
k [N/m]: 0.130146
velocity [nm/s]: 400.000000
7:47:49 PM

4005.587695	-8587.779840	4669.610900	25918.121697
4005.722090	-8589.808644	4669.426646	25938.409790
4005.856463	-8589.808644	4669.242433	25962.755503
4005.990813	-8589.808644	4669.058262	25987.101216
4006.125141	-8589.808644	4668.874133	26009.418119
4006.259447	-8589.808644	4668.690045	26033.763832
4006.393731	-8589.808644	4668.505999	26062.167164
4006.527993	-8587.779840	4668.321994	26090.570496
4006.662232	-8585.751035	4668.138031	26125.060257
4006.796449	-8587.779840	4667.954110	26157.521209
4006.930644	-8585.751035	4667.770230	26183.895733
4007.064817	-8585.751035	4667.586391	26216.356685
4007.198967	-8585.751035	4667.402594	26254.904067
4007.333096	-8587.779840	4667.218838	26281.278591
4007.467202	-8581.693426	4667.035124	26309.681926
4007.601286	-8581.693426	4666.851452	26331.998831
4007.735348	-8585.751035	4666.667821	26354.315737
4007.869388	-8583.722231	4666.484231	26362.430975
4008.003406	-8581.693426	4666.300683	26362.430975
4008.137402	-8583.722231	4666.117176	26358.373356
4008.271376	-8583.722231	4665.933710	26342.142879
4008.405328	-8585.751035	4665.750286	26315.768354
4008.539257	-8583.722231	4665.566904	26289.393830
4008.673165	-8585.751035	4665.383562	26252.875257
4008.807051	-8587.779840	4665.200262	26218.385495
4008.940914	-8589.808644	4665.017004	26179.838114
4009.074756	-8587.779840	4664.833786	26147.377162
4009.208576	-8589.808644	4664.650610	26108.829782
4009.342374	-8591.837449	4664.467475	26078.397640
4009.476150	-8589.808644	4664.284382	26045.936689
4009.609904	-8587.779840	4664.101330	26019.562166
4009.743636	-8587.779840	4663.918319	25989.130025
4009.877346	-8587.779840	4663.735349	25964.784312
4010.011034	-8585.751035	4663.552421	25938.409790
4010.144700	-8583.722231	4663.369534	25916.092887
4010.278345	-8579.664622	4663.186688	25889.718366
4010.411967	-8577.635818	4663.003883	25861.315035
4010.545568	-8583.722231	4662.821120	25841.026942
4010.679147	-8579.664622	4662.638397	25816.681231
4010.812704	-8577.635818	4662.455716	25796.393138
4010.946240	-8587.779840	4662.273076	25778.133854
4011.079753	-8589.808644	4662.090477	25761.903380
4011.213245	-8589.808644	4661.907919	25747.701715
4011.346715	-8597.923862	4661.725402	25737.557669
4011.480164	-8597.923862	4661.542927	25721.327195
4011.613590	-8601.981471	4661.360492	25707.125531
4011.746995	-8606.039080	4661.178099	25692.923866
4011.880378	-8608.067884	4660.995746	25672.635774
4012.013740	-8608.067884	4660.813435	25654.376491
4012.147079	-8606.039080	4660.631165	25636.117209
4012.280398	-8606.039080	4660.448935	25611.771498
4012.413694	-8604.010275	4660.266747	25587.425789
4012.546969	-8601.981471	4660.084600	25559.022461
4012.680222	-8597.923862	4659.902494	25528.590324
4012.813454	-8597.923862	4659.720428	25498.158187
4012.946663	-8604.010275	4659.538404	25465.697242
4013.079852	-8604.010275	4659.356421	25433.236296
4013.213019	-8601.981471	4659.174478	25404.832970
4013.346164	-8604.010275	4658.992577	25368.314407
4013.479287	-8604.010275	4658.810716	25343.968699
4013.612390	-8604.010275	4658.628896	25319.622991
4013.745470	-8604.010275	4658.447117	25295.277283
4013.878529	-8601.981471	4658.265379	25274.989194
4014.011567	-8601.981471	4658.083682	25256.729913
4014.144583	-8601.981471	4657.902026	25238.470632
4014.277578	-8599.952666	4657.720411	25216.153734
4014.410551	-8597.923862	4657.538836	25189.779218
4014.543502	-8599.952666	4657.357302	25163.404702
4014.676433	-8597.923862	4657.175809	25128.914951
4014.809341	-8601.981471	4656.994357	25098.482818
4014.942229	-8597.923862	4656.812946	25055.877832
4015.075095	-8597.923862	4656.631575	25021.388082
4015.207939	-8589.808644	4656.450245	24980.811906
4015.340763	-8593.866253	4656.268956	24940.235731
4015.473565	-8591.837449	4656.087708	24907.774791
4015.606345	-8589.808644	4655.906500	24879.371468
4015.739104	-8585.751035	4655.725333	24852.996955
4015.871842	-8593.866253	4655.544206	24832.708868
4016.004559	-8587.779840	4655.363121	24816.478398
4016.137254	-8589.808644	4655.182076	24802.276737
4016.269928	-8593.866253	4655.001071	24792.132694
4016.402581	-8589.808644	4654.820108	24781.988651
4016.535212	-8593.866253	4654.639184	24767.786990
4016.667822	-8593.866253	4654.458302	24747.498903
4016.800411	-8593.866253	4654.277460	24725.182008
4016.932979	-8597.923862	4654.096659	24700.836305
4017.065526	-8591.837449	4653.915898	24668.375367
4017.198051	-8595.895058	4653.735178	24639.972046
