"extension","force_f","retraction","force_r"
4280.678358,-776.053736,4279.482097,-776.053736
4280.797255,-778.077533,4279.601804,-775.041838
4280.916152,-779.089431,4279.721511,-776.053736
4281.035048,-778.077533,4279.841217,-776.053736
4281.153945,-781.113228,4279.960922,-778.077533
4281.272841,-780.10133,4280.080626,-776.053736
4281.391737,-780.10133,4280.20033,-775.041838
4281.510633,-782.125126,4280.320033,-777.065635
4281.629529,-784.148923,4280.439734,-772.006143
4281.748424,-782.125126,4280.559435,-775.041838
4281.86732,-783.137024,4280.679136,-773.018041
4281.986215,-782.125126,4280.798835,-773.018041
4282.10511,-783.137024,4280.918534,-772.006143
4282.224004,-783.137024,4281.038232,-770.994245
4282.342899,-781.113228,4281.157929,-772.006143
4282.461793,-782.125126,4281.277625,-772.006143
4282.580687,-782.125126,4281.39732,-769.982347
4282.699581,-782.125126,4281.517015,-769.982347
4282.818475,-781.113228,4281.636709,-768.970448
4282.937368,-782.125126,4281.756402,-766.946652
4283.056261,-781.113228,4281.876094,-768.970448
4283.175154,-781.113228,4281.995786,-770.994245
4283.294047,-780.10133,4282.115476,-769.982347
4283.41294,-779.089431,4282.235166,-770.994245
4283.531832,-780.10133,4282.354855,-769.982347
4283.650725,-779.089431,4282.474543,-769.982347
4283.769617,-778.077533,4282.594231,-770.994245
4283.888509,-777.065635,4282.713918,-769.982347
4284.0074,-777.065635,4282.833603,-772.006143
4284.126292,-775.041838,4282.953288,-773.018041
4284.245183,-776.053736,4283.072973,-770.994245
4284.364074,-775.041838,4283.192656,-770.994245
4284.482965,-776.053736,4283.312339,-772.006143
4284.601856,-777.065635,4283.432021,-772.006143
4284.720746,-776.053736,4283.551702,-770.994245
4284.839636,-775.041838,4283.671382,-772.006143
4284.958526,-775.041838,4283.791062,-774.02994
4285.077416,-777.065635,4283.91074,-773.018041
4285.196306,-775.041838,4284.030418,-774.02994
4285.315195,-775.041838,4284.150095,-775.041838
4285.434085,-775.041838,4284.269772,-775.041838
4285.552974,-776.053736,4284.389447,-776.053736
4285.671863,-777.065635,4284.509122,-772.006143
4285.790751,-778.077533,4284.628796,-774.02994
4285.90964,-778.077533,4284.748469,-774.02994
4286.028528,-780.10133,4284.868141,-772.006143
4286.147416,-780.10133,4284.987813,-769.982347
4286.266304,-780.10133,4285.107484,-768.970448
4286.385192,-781.113228,4285.227154,-766.946652
4286.50408,-781.113228,4285.346823,-766.946652
4286.622967,-781.113228,4285.466491,-762.899058
4286.741854,-779.089431,4285.586159,-764.922855
4286.860741,-778.077533,4285.705826,-764.922855
4286.979628,-777.065635,4285.825492,-764.922855
4287.098515,-779.089431,4285.945157,-764.922855
4287.217401,-777.065635,4286.064822,-766.946652
4287.336287,-780.10133,4286.184486,-769.982347
4287.455173,-780.10133,4286.304148,-769.982347
4287.574059,-782.125126,4286.423811,-770.994245
4287.692945,-780.10133,4286.543472,-770.994245
4287.81183,-780.10133,4286.663133,-774.02994
4287.930715,-782.125126,4286.782792,-774.02994
4288.0496,-780.10133,4286.902451,-776.053736
4288.168485,-782.125126,4287.02211,-776.053736
4288.28737,-783.137024,4287.141767,-777.065635
4288.406255,-781.113228,4287.261424,-776.053736
4288.525139,-781.113228,4287.38108,-776.053736
4288.644023,-780.10133,4287.500735,-776.053736
4288.762907,-782.125126,4287.620389,-774.02994
4288.881791,-781.113228,4287.740043,-774.02994
4289.000674,-781.113228,4287.859696,-773.018041
4289.119558,-779.089431,4287.979348,-770.994245
4289.238441,-776.053736,4288.098999,-768.970448
4289.357324,-778.077533,4288.218649,-769.982347
4289.476207,-774.02994,4288.338299,-768.970448
4289.595089,-775.041838,4288.457948,-766.946652
4289.713972,-774.02994,4288.577596,-764.922855
4289.832854,-773.018041,4288.697243,-765.934753
4289.951736,-772.006143,4288.81689,-764.922855
4290.070618,-772.006143,4288.936536,-764.922855
4290.1895,-770.994245,4289.056181,-764.922855
4290.308381,-774.02994,4289.175825,-765.934753
4290.427262,-775.041838,4289.295468,-768.970448
4290.546144,-775.041838,4289.415111,-769.982347
4290.665024,-775.041838,4289.534753,-772.006143
4290.783905,-774.02994,4289.654394,-772.006143
4290.902786,-774.02994,4289.774035,-774.02994
4291.021666,-773.018041,4289.893674,-773.018041
4291.140547,-773.018041,4290.013313,-773.018041
4291.259427,-770.994245,4290.132951,-775.041838
4291.378306,-769.982347,4290.252589,-774.02994
4291.497186,-766.946652,4290.372225,-774.02994
4291.616066,-766.946652,4290.491861,-774.02994
4291.734945,-765.934753,4290.611496,-772.006143
4291.853824,-767.95855,4290.73113,-772.006143
4291.972703,-767.95855,4290.850764,-770.994245
4292.091582,-772.006143,4290.970396,-769.982347
4292.21046,-772.006143,4291.090028,-770.994245
4292.329339,-775.041838,4291.20966,-768.970448
4292.448217,-774.02994,4291.32929,-767.95855
4292.567095,-775.041838,4291.44892,-766.946652
4292.685973,-777.065635,4291.568549,-766.946652
4292.804851,-778.077533,4291.688177,-766.946652
4292.923728,-778.077533,4291.807804,-765.934753
4293.042605,-779.089431,4291.927431,-764.922855
4293.161483,-778.077533,4292.047057,-764.922855
4293.28036,-774.02994,4292.166682,-764.922855
4293.399236,-775.041838,4292.286306,-765.934753
4293.518113,-776.053736,4292.40593,-767.95855
4293.63699,-772.006143,4292.525552,-769.982347
4293.755866,-773.018041,4292.645174,-770.994245
4293.874742,-770.994245,4292.764796,-773.018041
4293.993618,-768.970448,4292.884416,-774.02994
4294.112494,-768.970448,4293.004036,-777.065635
4294.231369,-768.970448,4293.123655,-776.053736
4294.350244,-767.95855,4293.243273,-777.065635
4294.46912,-767.95855,4293.362891,-777.065635
4294.587995,-768.970448,4293.482507,-775.041838
4294.70687,-772.006143,4293.602123,-774.02994
4294.825744,-772.006143,4293.721739,-772.006143
4294.944619,-774.02994,4293.841353,-770.994245
4295.063493,-777.065635,4293.960967,-769.982347
4295.182367,-777.065635,4294.08058,-772.006143
4295.301241,-778.077533,4294.200192,-770.994245
4295.420115,-776.053736,4294.319804,-772.006143
4295.538989,-777.065635,4294.439414,-772.006143
4295.657862,-777.065635,4294.559024,-774.02994
4295.776735,-779.089431,4294.678633,-775.041838
4295.895609,-775.041838,4294.798242,-777.065635
4296.014482,-775.041838,4294.91785,-775.041838
4296.133354,-776.053736,4295.037456,-776.053736
4296.252227,-775.041838,4295.157063,-776.053736
4296.371099,-774.02994,4295.276668,-775.041838
4296.489972,-775.041838,4295.396273,-776.053736
4296.608844,-776.053736,4295.515877,-774.02994
4296.727716,-778.077533,4295.63548,-775.041838
4296.846587,-777.065635,4295.755082,-773.018041
4296.965459,-778.077533,4295.874684,-772.006143
4297.08433,-776.053736,4295.994285,-769.982347
4297.203202,-776.053736,4296.113885,-768.970448
4297.322073,-778.077533,4296.233485,-767.95855
4297.440944,-778.077533,4296.353083,-768.970448
4297.559814,-777.065635,4296.472681,-768.970448
4297.678685,-777.065635,4296.592279,-766.946652
4297.797555,-778.077533,4296.711875,-768.970448
4297.916426,-780.10133,4296.831471,-767.95855
4298.035296,-782.125126,4296.951066,-769.982347
4298.154166,-783.137024,4297.07066,-767.95855
4298.273035,-784.148923,4297.190254,-767.95855
4298.391905,-786.172719,4297.309846,-768.970448
4298.510774,-785.160821,4297.429439,-770.994245
4298.629643,-786.172719,4297.54903,-767.95855
4298.748513,-786.172719,4297.66862,-774.02994
4298.867381,-787.184618,4297.78821,-774.02994
4298.98625,-787.184618,4297.907799,-772.006143
4299.105119,-786.172719,4298.027388,-773.018041
4299.223987,-786.172719,4298.146975,-775.041838
4299.342855,-786.172719,4298.266562,-775.041838
4299.461723,-785.160821,4298.386148,-776.053736
4299.580591,-784.148923,4298.505734,-776.053736
4299.699459,-785.160821,4298.625318,-777.065635
4299.818327,-784.148923,4298.744902,-776.053736
4299.937194,-786.172719,4298.864485,-775.041838
4300.056061,-786.172719,4298.984068,-775.041838
4300.174928,-788.196516,4299.103649,-774.02994
4300.293795,-787.184618,4299.22323,-774.02994
4300.412662,-788.196516,4299.342811,-774.02994
4300.531529,-786.172719,4299.46239,-774.02994
4300.650395,-787.184618,4299.581969,-773.018041
4300.769261,-787.184618,4299.701547,-773.018041
4300.888127,-786.172719,4299.821124,-774.02994
4301.006993,-785.160821,4299.940701,-774.02994
4301.125859,-782.125126,4300.060277,-773.018041
4301.244725,-781.113228,4300.179852,-775.041838
4301.36359,-779.089431,4300.299426,-775.041838
4301.482456,-778.077533,4300.419,-774.02994
4301.601321,-777.065635,4300.538573,-777.065635
4301.720186,-775.041838,4300.658145,-774.02994
4301.839051,-773.018041,4300.777716,-775.041838
4301.957915,-772.006143,4300.897287,-774.02994
4302.07678,-773.018041,4301.016857,-775.041838
4302.195644,-774.02994,4301.136426,-773.018041
4302.314508,-775.041838,4301.255995,-773.018041
4302.433372,-774.02994,4301.375563,-773.018041
4302.552236,-775.041838,4301.49513,-774.02994
4302.6711,-775.041838,4301.614696,-775.041838
4302.789963,-775.041838,4301.734262,-776.053736
4302.908827,-777.065635,4301.853827,-775.041838
4303.02769,-777.065635,4301.973391,-776.053736
4303.146553,-779.089431,4302.092954,-776.053736
4303.265416,-778.077533,4302.212517,-777.065635
4303.384279,-780.10133,4302.332079,-778.077533
4303.503142,-778.077533,4302.45164,-777.065635
4303.622004,-777.065635,4302.571201,-776.053736
4303.740866,-780.10133,4302.690761,-775.041838
4303.859728,-779.089431,4302.81032,-777.065635
4303.97859,-782.125126,4302.929878,-776.053736
4304.097452,-781.113228,4303.049436,-774.02994
4304.216314,-782.125126,4303.168993,-770.994245
4304.335176,-781.113228,4303.288549,-770.994245
4304.454037,-782.125126,4303.408105,-767.95855
4304.572898,-782.125126,4303.52766,-766.946652
4304.691759,-782.125126,4303.647214,-767.95855
4304.81062,-783.137024,4303.766767,-767.95855
4304.929481,-782.125126,4303.88632,-768.970448
4305.048341,-782.125126,4304.005872,-770.994245
4305.167202,-780.10133,4304.125423,-770.994245
4305.286062,-781.113228,4304.244974,-773.018041
4305.404922,-780.10133,4304.364523,-774.02994
4305.523782,-780.10133,4304.484073,-777.065635
4305.642642,-781.113228,4304.603621,-779.089431
4305.761502,-780.10133,4304.723169,-782.125126
4305.880362,-780.10133,4304.842716,-780.10133
4305.999221,-778.077533,4304.962262,-780.10133
4306.11808,-778.077533,4305.081807,-781.113228
4306.236939,-780.10133,4305.201352,-778.077533
4306.355798,-782.125126,4305.320896,-778.077533
4306.474657,-781.113228,4305.44044,-776.053736
4306.593516,-783.137024,4305.559982,-777.065635
4306.712374,-783.137024,4305.679524,-774.02994
4306.831233,-786.172719,4305.799066,-773.018041
4306.950091,-787.184618,4305.918606,-770.994245
4307.068949,-785.160821,4306.038146,-770.994245
4307.187807,-785.160821,4306.157685,-770.994245
4307.306665,-787.184618,4306.277224,-770.994245
4307.425522,-787.184618,4306.396761,-768.970448
4307.54438,-785.160821,4306.516298,-768.970448
4307.663237,-785.160821,4306.635835,-770.994245
4307.782094,-784.148923,4306.75537,-770.994245
4307.900951,-783.137024,4306.874905,-768.970448
4308.019808,-783.137024,4306.994439,-769.982347
4308.138665,-784.148923,4307.113973,-772.006143
4308.257521,-785.160821,4307.233506,-772.006143
4308.376378,-786.172719,4307.353038,-774.02994
4308.495234,-787.184618,4307.472569,-772.006143
4308.61409,-787.184618,4307.5921,-774.02994
4308.732946,-789.208414,4307.71163,-770.994245
4308.851802,-787.184618,4307.831159,-773.018041
4308.970658,-789.208414,4307.950688,-772.006143
4309.089513,-787.184618,4308.070216,-773.018041
4309.208369,-786.172719,4308.189743,-773.018041
4309.327224,-783.137024,4308.309269,-772.006143
4309.446079,-782.125126,4308.428795,-770.994245
4309.564934,-781.113228,4308.54832,-772.006143
4309.683789,-780.10133,4308.667844,-769.982347
4309.802644,-779.089431,4308.787368,-770.994245
4309.921499,-777.065635,4308.906891,-770.994245
4310.040353,-779.089431,4309.026413,-770.994245
4310.159207,-780.10133,4309.145935,-773.018041
4310.278061,-780.10133,4309.265456,-772.006143
4310.396915,-782.125126,4309.384976,-770.994245
4310.515769,-784.148923,4309.504496,-774.02994
4310.634623,-784.148923,4309.624014,-773.018041
4310.753477,-785.160821,4309.743532,-774.02994
4310.87233,-787.184618,4309.86305,-775.041838
4310.991183,-789.208414,4309.982567,-775.041838
4311.110037,-786.172719,4310.102083,-775.041838
4311.22889,-789.208414,4310.221598,-775.041838
4311.347743,-786.172719,4310.341113,-777.065635
4311.466595,-784.148923,4310.460627,-775.041838
4311.585448,-785.160821,4310.58014,-775.041838
4311.7043,-783.137024,4310.699652,-775.041838
4311.823153,-784.148923,4310.819164,-776.053736
4311.942005,-783.137024,4310.938675,-774.02994
4312.060857,-782.125126,4311.058186,-775.041838
4312.179709,-783.137024,4311.177696,-774.02994
4312.298561,-783.137024,4311.297205,-775.041838
4312.417412,-784.148923,4311.416713,-772.006143
4312.536264,-782.125126,4311.536221,-768.970448
4312.655115,-784.148923,4311.655728,-768.970448
4312.773967,-785.160821,4311.775235,-767.95855
4312.892818,-785.160821,4311.89474,-767.95855
4313.011669,-787.184618,4312.014245,-768.970448
4313.13052,-786.172719,4312.13375,-768.970448
4313.24937,-786.172719,4312.253253,-768.970448
4313.368221,-784.148923,4312.372756,-769.982347
4313.487071,-784.148923,4312.492258,-766.946652
4313.605922,-782.125126,4312.61176,-768.970448
4313.724772,-781.113228,4312.731261,-769.982347
4313.843622,-779.089431,4312.850761,-770.994245
4313.962472,-779.089431,4312.970261,-772.006143
4314.081322,-777.065635,4313.089759,-772.006143
4314.200171,-778.077533,4313.209258,-774.02994
4314.319021,-775.041838,4313.328755,-775.041838
4314.43787,-775.041838,4313.448252,-775.041838
4314.556719,-777.065635,4313.567748,-774.02994
4314.675568,-775.041838,4313.687244,-776.053736
4314.794417,-778.077533,4313.806738,-775.041838
4314.913266,-778.077533,4313.926232,-775.041838
