scanstart [nm]: 4658.000000
slope [nm/V]: 42.182656
k [N/m]: 0.074466
velocity [nm/s]: 200.000000
6:03:10 PM

4629.213955	968.458773	4131.781167	173.106815
4629.113866	969.470671	4131.881135	173.106815
4629.013778	970.482569	4131.981102	172.094917
4628.913691	971.494467	4132.081068	176.142509
4628.813604	970.482569	4132.181034	175.130611
4628.713519	973.518263	4132.281000	173.106815
4628.613434	971.494467	4132.380964	174.118713
4628.513351	973.518263	4132.480929	176.142509
4628.413268	973.518263	4132.580892	177.154408
4628.313186	971.494467	4132.680855	176.142509
4628.213105	970.482569	4132.780817	176.142509
4628.113025	972.506365	4132.880779	175.130611
4628.012946	970.482569	4132.980740	176.142509
4627.912867	968.458773	4133.080700	175.130611
4627.812790	969.470671	4133.180660	175.130611
4627.712713	968.458773	4133.280619	177.154408
4627.612637	966.434976	4133.380578	175.130611
4627.512563	964.411180	4133.480536	174.118713
4627.412489	965.423078	4133.580493	176.142509
4627.312416	960.363587	4133.680450	176.142509
4627.212344	957.327893	4133.780406	178.166306
4627.112272	951.256504	4133.880361	179.178204
4627.012202	945.185115	4133.980316	180.190102
4626.912132	939.113726	4134.080271	179.178204
4626.812064	931.018541	4134.180224	180.190102
4626.711996	921.911458	4134.280177	182.213899
4626.611929	910.780578	4134.380130	180.190102
4626.511863	903.697291	4134.480082	181.202000
4626.411798	891.554514	4134.580033	179.178204
4626.311734	882.447430	4134.679983	179.178204
4626.211671	873.340347	4134.779933	179.178204
4626.111608	864.233264	4134.879883	177.154408
4626.011547	854.114282	4134.979832	174.118713
4625.911486	847.030995	4135.079780	173.106815
4625.811426	839.947708	4135.179727	175.130611
4625.711367	834.888217	4135.279674	173.106815
4625.611309	829.828727	4135.379621	173.106815
4625.511252	824.769236	4135.479566	172.094917
4625.411196	821.733541	4135.579511	172.094917
4625.311140	815.662152	4135.679456	172.094917
4625.211086	811.614560	4135.779400	172.094917
4625.111032	801.495578	4135.879343	173.106815
4625.010979	793.400393	4135.979286	173.106815
4624.910927	783.281412	4136.079228	176.142509
4624.810876	774.174328	4136.179170	174.118713
4624.710826	762.031550	4136.279110	175.130611
4624.610777	748.876874	4136.379051	175.130611
4624.510728	737.745995	4136.478990	174.118713
4624.410680	726.615115	4136.578929	175.130611
4624.310634	713.460439	4136.678868	174.118713
4624.210588	703.341458	4136.778806	173.106815
4624.110543	695.246272	4136.878743	173.106815
4624.010499	687.151087	4136.978680	172.094917
4623.910456	677.032105	4137.078616	173.106815
4623.810413	675.008309	4137.178551	174.118713
4623.710372	666.913124	4137.278486	172.094917
4623.610331	662.865531	4137.378420	172.094917
4623.510292	657.806040	4137.478354	171.083018
4623.410253	653.758448	4137.578287	171.083018
4623.310215	648.698957	4137.678219	173.106815
4623.210178	641.615670	4137.778151	173.106815
