"extension","force_f","retraction","force_r","rownum"
72.751549582967,2.21815914666695,71.9751625829671,1197.18411914667,2226
72.7081397621577,4.24696414666687,71.9299887621582,1185.01128914667,2225
72.652988739037,4.24696414666687,71.8730727390366,1174.86726514667,2224
72.5743703286323,-3.86825385333395,71.792689328632,1168.78085014667,2223
72.4957379124471,-1.83944985333437,71.7122919124467,1162.69443614667,2222
72.4405468951059,-7.92586285333346,71.6553348951061,1152.55041114667,2221
72.3618874789215,-9.95466685333304,71.5749094789215,1146.46399714667,2220
72.30666846158,-11.983471853333,71.5179254615799,1136.31997214667,2219
72.2514364384591,-16.0410808533343,71.4609264384584,1126.17594814667,2218
72.1961914211179,-22.1274938533334,71.4039144211174,1116.03192314667,2217
72.1761139818111,-26.1851028533347,71.3820699818109,1099.80148514667,2216
72.1091137679386,-30.2427118533342,71.3133017679383,1091.68626514667,2215
72.0655549413485,-28.2139078533346,71.2679749413491,1079.51343614667,2214
72.0219821147592,-32.2715168533341,71.2226341147596,1067.34060714667,2213
71.9666680916379,-30.2427118533342,71.1655520916382,1057.19658314667,2212
71.9113410742971,-30.2427118533342,71.108456074297,1047.05255814667,2211
71.8560000511757,-30.2427118533342,71.0513460511752,1036.90853414667,2210
71.7654644384591,-30.2427118533342,70.9590404384588,1032.85092514667,2209
71.6866420280545,-28.2139078533346,70.8784480280543,1026.76451014667,2208
71.6078056176496,-26.1851028533347,70.7978416176496,1020.67809514667,2207
71.5289552014642,-20.0986898533338,70.7172212014643,1014.59168114667,2206
71.4735461783435,-20.0986898533338,70.6600411783434,1004.44765714667,2205
71.3829415714066,-16.0410808533343,70.5676655714064,1000.39004714667,2204
71.3392317448173,-16.0410808533343,70.5221847448168,988.217218146667,2203
71.2720545251636,-11.983471853333,70.4532355251635,980.101999146666,2202
71.2283176985742,-9.95466685333304,70.4077266985745,967.929170146666,2201
71.2080212592679,-5.89705785333354,70.3856582592677,951.698732146666,2200
71.1525292361464,-9.95466685333304,70.3283932361462,941.554708146667,2199
71.1322058026203,-7.92586285333346,70.3062968026202,925.324269146666,2198
71.0532323864361,-1.83944985333437,70.225550386436,919.237855146666,2197
71.0446081436611,-3.86825385333395,70.2151521436607,900.978612146666,2196
70.953879536725,-5.89705785333354,70.1226495367243,896.921002146666,2195
70.8983185136028,-1.83944985333437,70.0653145136037,886.776978146667,2194
70.8075619008869,-1.83944985333437,69.9727839008865,882.719369146665,2193
70.7402466870132,-11.983471853333,69.9036936870141,874.604149146666,2192
70.6142814904822,-11.983471853333,69.7759534904815,876.632954146666,2191
70.5469382708287,-18.0698848533339,69.7068342708289,868.517735146666,2190
70.4326712708288,-22.1274938533334,69.5907932708286,868.517735146666,2189
70.3887554442389,-24.1562988533333,69.5451004442392,856.344906146665,2188
70.2744614442389,-28.2139078533346,69.4290304442392,856.344906146665,2187
70.2070622245856,-34.3003208533337,69.3598552245858,848.229687146666,2186
70.1279218084011,-30.2427118533342,69.2789378084009,842.143273146667,2185
70.0604955887478,-32.2715168533341,69.2097335887477,834.028054146665,2184
70.0047815656265,-32.2715168533341,69.1522435656264,823.884030146666,2183
69.9255991494415,-32.2715168533341,69.0712831494416,817.797616146667,2182
69.8933125136035,-34.3003208533337,69.0372185136029,803.595983146666,2181
69.8375564904817,-32.2715168533341,68.9796844904821,793.451959146667,2180
69.7817874673601,-26.1851028533347,68.9221364673603,783.307935146666,2179
69.714276247707,-22.1274938533334,68.8528472477074,775.192716146666,2178
69.6819336118691,-18.0698848533339,68.818724611869,760.991083146666,2177
69.6261215887475,-18.0698848533339,68.7611335887481,750.847059146667,2176
69.5937499529098,-20.0986898533338,68.7269829529093,736.645426146666,2175
69.5496371205401,-16.0410808533343,68.6810901205401,724.472598146665,2174
69.5289656812332,-16.0410808533343,68.6586386812336,708.242160146667,2173
69.5082792419267,-5.89705785333354,68.6361712419272,692.011722146666,2172
69.487578802621,-7.92586285333346,68.6136908026209,675.781284146666,2171
69.4551371667823,-7.92586285333346,68.5794681667823,661.579651146667,2170
69.3757717505972,-3.86825385333395,68.4983217505973,655.493237146666,2169
69.3315749182273,-1.83944985333437,68.4523439182274,643.320409146667,2168
69.2756368893254,0.189355146665548,68.3946228893258,633.176386146666,2167
69.1962294731406,2.21815914666695,68.3134344731411,627.089972146667,2166
69.1168080569557,-1.83944985333437,68.2322310569559,621.003558146665,2165
69.0373726465508,-3.86825385333395,68.1510126465513,614.917143146666,2164
68.9227416465514,-3.86825385333395,68.0345996465516,614.917143146666,2163
68.8198238373023,-3.86825385333395,67.9298978373024,612.888339146666,2162
68.740345421118,-14.0122758533344,67.8486364211176,606.801925146667,2161
68.6373986176494,-16.0410808533343,67.7439066176493,604.773120146667,2160
68.546165004933,-20.0986898533338,67.6508890049328,600.715511146665,2159
68.4314630049332,-24.1562988533333,67.5344030049329,600.715511146665,2158
68.3636547852796,-30.2427118533342,67.4648107852793,592.600292146666,2157
68.2489247852794,-30.2427118533342,67.3482957852796,592.600292146666,2156
68.1928157563778,-32.2715168533341,67.2904017563776,582.456269146665,2155
68.1249645367242,-30.2427118533342,67.2207665367249,574.341050146666,2154
68.0571003170717,-34.3003208533337,67.1511163170717,566.225831146667,2153
68.0009482881701,-30.2427118533342,67.0931792881697,556.081808146666,2152
67.9213268719847,-30.2427118533342,67.0117728719849,549.995394146667,2151
67.8651468488631,-24.1562988533333,66.9538058488631,539.851370146665,2150
67.8324062072447,-22.1274938533334,66.9192792072449,525.649738146667,2149
67.7761961783435,-20.0986898533338,66.8612841783433,515.505715146666,2148
