"extension","force_f","retraction","force_r","rownum"
232.747234239764,0.189355146665548,231.772421848926,3372.06341814667,3810
232.595402135729,0.189355146665548,231.619355074492,3380.17864114667,3809
232.499777413123,2.21815914666695,231.524800019543,3378.14983514667,3808
232.449117794551,4.24696414666687,231.477055739027,3368.00580614667,3807
232.432184002621,8.30457314666637,231.464418287894,3351.77536014667,3806
232.392773655903,6.27576814666645,231.428379946661,3339.60252614667,3805
232.36460959212,12.3621821466659,231.404044556245,3325.40088514667,3804
232.347689794649,8.30457314666637,231.391414099345,3309.17044014667,3803
232.319533730865,8.30457314666637,231.36708370893,3294.96879914667,3802
232.268903106753,6.27576814666645,231.319350422646,3284.82477114667,3801
232.218276488182,4.24696414666687,231.27162014213,3274.68074214667,3800
232.212614968105,4.24696414666687,231.27069963028,3256.42149114667,3799
232.184478898782,4.24696414666687,231.246376234097,3242.21985114667,3798
232.156346829457,4.24696414666687,231.222055837913,3228.01821114667,3797
232.11697848274,4.24696414666687,231.186035496681,3215.84537714667,3796
232.100095690809,4.24696414666687,231.173421045548,3199.61493114667,3795
232.083217893338,0.189355146665548,231.160807588647,3183.38448614667,3794
232.021383997373,-1.83944985333437,231.101389363081,3175.26926314667,3793
232.004514199903,2.21815914666695,231.08877990618,3159.03881814667,3792
231.976410130579,0.189355146665548,231.064471509998,3144.83717814667,3791
231.959550333108,2.21815914666695,231.051866053097,3128.60673314667,3790
231.931455263784,2.21815914666695,231.027560656914,3114.40509314667,3789
231.914604466313,4.24696414666687,231.014960200013,3098.17464814667,3788
231.897757668842,4.24696414666687,231.002360743113,3081.94420314667,3787
231.880915871372,6.27576814666645,230.989763286212,3065.71375814667,3786
231.864079073902,12.3621821466659,230.977167829312,3049.48331314667,3785
231.824765727183,12.3621821466659,230.941169488078,3037.31047914667,3784
231.807937929713,12.3621821466659,230.928578031178,3021.08003414667,3783
231.768633577455,14.3909861466655,230.892583684176,3008.90720114667,3782
231.751813779984,12.3621821466659,230.879995227276,2992.67675614667,3781
231.712518433266,8.30457314666637,230.844004886042,2980.50392214667,3780
231.661987809155,8.30457314666637,230.796314599758,2970.35989414667,3779
231.622700456896,6.27576814666645,230.760328252757,2958.18706114667,3778
231.549697283537,2.21815914666695,230.689237082141,2952.10064414667,3777
231.51041993128,-3.86825385333395,230.653254735139,2939.92781114667,3776
231.448666035314,-5.89705785333354,230.593869509573,2931.81258814667,3775
231.42063696045,-7.92586285333346,230.569591107622,2917.61094914667,3774
231.381372608191,-14.0122758533344,230.53361376062,2905.43811614667,3773
231.342112255933,-14.0122758533344,230.497637413619,2893.26528314667,3772
231.291615631821,-18.0698848533339,230.449961127335,2883.12125514667,3771
231.252364279564,-18.0698848533339,230.413988780334,2870.94842214667,3770
231.224357204699,-20.0986898533338,230.389719378383,2856.74678314667,3769
231.196354129835,-14.0122758533344,230.365451976432,2842.54514414667,3768
231.179595326824,-14.0122758533344,230.352888513764,2826.31470014667,3767
231.162841523812,-11.983471853333,230.340327051095,2810.08425614667,3766
231.123611177095,-7.92586285333346,230.304362709862,2797.91142214667,3765
231.106866374084,-3.86825385333395,230.291804247193,2781.68097814667,3764
231.090124571073,-3.86825385333395,230.279246784525,2765.45053414667,3763
231.062147490668,2.21815914666695,230.254989376807,2751.24889614667,3762
231.034174415804,6.27576814666645,230.230733974855,2737.04725714667,3761
231.017445612793,4.24696414666687,230.218181512187,2720.81681314667,3760
230.978240254994,2.21815914666695,230.182227159418,2708.64398114667,3758
230.961520451983,4.24696414666687,230.169678696749,2692.41353714667,3757
230.978525470073,4.24696414666687,230.192237057696,2670.09667714667,3759
230.928092845961,4.24696414666687,230.144585771412,2659.95264914667,3751
230.945105864051,-1.83944985333437,230.167147132359,2637.63578914667,3756
230.939642332894,0.189355146665548,230.166306608973,2619.37654014667,3755
