"extension","force_f","retraction","force_r"
-4758.940431,-80.13774414,-4760.628173,-90.28176214
-4759.062674,-78.1089401400004,-4760.752243,-92.3105661400004
-4759.18493,-82.1665481400005,-4760.876327,-92.3105661400004
-4759.3072,-94.33937014,-4761.000425,-88.2529591400007
-4759.429483,-98.3969771400007,-4761.124537,-86.2241551400002
-4759.55178,-102.45458414,-4761.248663,-88.2529591400007
-4759.67409,-104.48338814,-4761.372803,-84.1953511400006
-4759.796414,-108.540995140001,-4761.496956,-88.2529591400007
-4759.918752,-108.540995140001,-4761.621124,-78.1089401400004
-4760.041103,-108.540995140001,-4761.745305,-90.28176214
-4760.163467,-106.51219114,-4761.869501,-86.2241551400002
-4760.285845,-106.51219114,-4761.99371,-88.2529591400007
-4760.408237,-104.48338814,-4762.117933,-92.3105661400004
-4760.530642,-100.42578014,-4762.24217,-92.3105661400004
-4760.653061,-94.33937014,-4762.366421,-98.3969771400007
-4760.775493,-94.33937014,-4762.490686,-98.3969771400007
-4760.897939,-94.33937014,-4762.614965,-102.45458414
-4761.020398,-96.3681731400002,-4762.739257,-112.59860214
-4761.142871,-94.33937014,-4762.863564,-110.56979914
-4761.265358,-96.3681731400002,-4762.987884,-112.59860214
-4761.387858,-100.42578014,-4763.112219,-118.685013140001
-4761.510371,-104.48338814,-4763.236567,-120.71381714
-4761.632898,-108.540995140001,-4763.360929,-126.80022814
-4761.755439,-110.56979914,-4763.485305,-126.80022814
-4761.877993,-116.65621014,-4763.609695,-126.80022814
-4762.000561,-116.65621014,-4763.734098,-130.85783514
-4762.123142,-122.74262014,-4763.858516,-128.829031140001
-4762.245737,-124.77142414,-4763.982948,-128.829031140001
-4762.368346,-126.80022814,-4764.107393,-130.85783514
-4762.490968,-126.80022814,-4764.231853,-128.829031140001
-4762.613603,-120.71381714,-4764.356326,-132.886639140001
-4762.736253,-124.77142414,-4764.480813,-132.886639140001
-4762.858915,-124.77142414,-4764.605314,-132.886639140001
-4762.981592,-118.685013140001,-4764.729829,-132.886639140001
-4763.104282,-116.65621014,-4764.854358,-134.915442140001
-4763.226985,-112.59860214,-4764.9789,-130.85783514
-4763.349702,-108.540995140001,-4765.103457,-134.915442140001
-4763.472433,-110.56979914,-4765.228027,-136.94424614
-4763.595177,-106.51219114,-4765.352612,-134.915442140001
-4763.717935,-104.48338814,-4765.47721,-130.85783514
-4763.840706,-108.540995140001,-4765.601822,-132.886639140001
-4763.963491,-110.56979914,-4765.726448,-130.85783514
-4764.08629,-112.59860214,-4765.851088,-134.915442140001
-4764.209102,-116.65621014,-4765.975742,-134.915442140001
-4764.331927,-118.685013140001,-4766.10041,-134.915442140001
-4764.454767,-122.74262014,-4766.225091,-141.00185314
-4764.57762,-124.77142414,-4766.349787,-145.059460140001
-4764.700486,-130.85783514,-4766.474496,-149.11706814
-4764.823366,-132.886639140001,-4766.599219,-155.203478140001
-4764.94626,-134.915442140001,-4766.723956,-161.28988914
-4765.069167,-134.915442140001,-4766.848707,-171.43390714
-4765.192088,-136.94424614,-4766.973472,-167.37630014
-4765.315022,-136.94424614,-4767.098251,-173.46271114
-4765.437971,-134.915442140001,-4767.223044,-183.60672914
-4765.560932,-132.886639140001,-4767.34785,-181.57792514
-4765.683908,-132.886639140001,-4767.472671,-185.63553314
-4765.806896,-124.77142414,-4767.597505,-189.693140140001
-4765.929899,-122.74262014,-4767.722353,-187.66433614
-4766.052915,-120.71381714,-4767.847215,-191.72194414
-4766.175945,-120.71381714,-4767.972091,-195.77955114
-4766.298988,-116.65621014,-4768.096981,-191.72194414
-4766.422045,-118.685013140001,-4768.221885,-195.77955114
-4766.545116,-122.74262014,-4768.346802,-197.80835414
-4766.6682,-122.74262014,-4768.471734,-199.837158140001
-4766.791298,-126.80022814,-4768.596679,-201.86596214
-4766.914409,-132.886639140001,-4768.721638,-201.86596214
-4767.037534,-136.94424614,-4768.846611,-207.95237214
-4767.160673,-143.030657140001,-4768.971598,-201.86596214
-4767.283825,-143.030657140001,-4769.096599,-203.89476514
-4767.406991,-151.14587114,-4769.221614,-205.92356914
-4767.530171,-153.174675140001,-4769.346643,-207.95237214
-4767.653364,-155.203478140001,-4769.471685,-216.067587140001
-4767.776571,-155.203478140001,-4769.596741,-216.067587140001
-4767.899791,-157.23228214,-4769.721812,-222.15399814
-4768.023025,-151.14587114,-4769.846896,-222.15399814
-4768.146273,-151.14587114,-4769.971994,-224.18280114
-4768.269534,-151.14587114,-4770.097106,-232.29801614
-4768.392809,-153.174675140001,-4770.222231,-236.355623140001
-4768.516098,-151.14587114,-4770.347371,-240.41323014
-4768.6394,-151.14587114,-4770.472524,-242.44203414
-4768.762716,-153.174675140001,-4770.597692,-242.44203414
-4768.886046,-159.261086140001,-4770.722873,-242.44203414
-4769.009389,-157.23228214,-4770.848068,-238.38442614
-4769.132746,-159.261086140001,-4770.973277,-242.44203414
-4769.256116,-163.318693140001,-4771.0985,-240.41323014
-4769.3795,-165.34749714,-4771.223737,-238.38442614
-4769.502898,-163.318693140001,-4771.348987,-240.41323014
-4769.62631,-171.43390714,-4771.474252,-242.44203414
-4769.749735,-167.37630014,-4771.59953,-244.47083714
-4769.873174,-165.34749714,-4771.724822,-242.44203414
-4769.996626,-175.49151514,-4771.850128,-244.47083714
-4770.120092,-173.46271114,-4771.975448,-246.499641140001
-4770.243572,-175.49151514,-4772.100782,-254.61485514
-4770.367065,-175.49151514,-4772.22613,-256.643659140001
-4770.490572,-175.49151514,-4772.351491,-260.70126614
-4770.614093,-175.49151514,-4772.476867,-258.672462140001
-4770.737627,-173.46271114,-4772.602256,-262.73007014
-4770.861176,-173.46271114,-4772.727659,-264.75887314
-4770.984737,-181.57792514,-4772.853076,-266.787677140001
-4771.108313,-177.52031814,-4772.978507,-266.787677140001
-4771.231902,-177.52031814,-4773.103952,-268.816480140001
-4771.355505,-177.52031814,-4773.22941,-266.787677140001
-4771.479121,-177.52031814,-4773.354883,-270.84528414
-4771.602751,-177.52031814,-4773.480369,-274.90289114
-4771.726395,-181.57792514,-4773.605869,-276.931695140001
-4771.850052,-179.549122140001,-4773.731383,-280.98930214
-4771.973724,-183.60672914,-4773.856911,-278.960498140001
-4772.097408,-185.63553314,-4773.982453,-291.13332014
-4772.221107,-187.66433614,-4774.108009,-289.104516140001
-4772.344819,-187.66433614,-4774.233578,-299.248534140001
-4772.468545,-193.75074714,-4774.359162,-303.30614114
-4772.592285,-195.77955114,-4774.484759,-297.21973114
-4772.716038,-195.77955114,-4774.61037,-297.21973114
-4772.839805,-199.837158140001,-4774.735995,-297.21973114
-4772.963586,-195.77955114,-4774.861634,-289.104516140001
-4773.08738,-199.837158140001,-4774.987287,-285.04690914
-4773.211188,-201.86596214,-4775.112953,-285.04690914
-4773.33501,-201.86596214,-4775.238634,-280.98930214
-4773.458845,-199.837158140001,-4775.364328,-280.98930214
-4773.582695,-201.86596214,-4775.490036,-283.018106140001
-4773.706557,-199.837158140001,-4775.615758,-287.075713140001
-4773.830434,-197.80835414,-4775.741494,-295.19092714
-4773.954324,-201.86596214,-4775.867243,-305.33494514
-4774.078228,-203.89476514,-4775.993007,-317.50776714
-4774.202146,-207.95237214,-4776.118784,-329.680588140001
-4774.326077,-216.067587140001,-4776.244576,-341.853409140001
-4774.450023,-212.00998014,-4776.370381,-349.96862414
-4774.573981,-216.067587140001,-4776.4962,-360.11264214
-4774.697954,-218.09639014,-4776.622033,-358.083838140001
-4774.82194,-222.15399814,-4776.747879,-360.11264214
