"extension","force_f","retraction","force_r","rownum"
60.2833182290962,-43.8774128133336,59.6654882290961,633.112665186667,2306
60.0468072290962,-45.2878088133334,59.4274602290963,633.112665186667,2305
59.8369740156335,-44.5826108133333,59.2161110156343,631.702268186667,2304
59.7205679887956,-45.9930068133335,59.0981879887958,625.355485186667,2303
59.6174888457606,-45.2878088133334,58.9935938457609,618.303504186666,2302
59.5010388189223,-46.6982038133333,58.875626818922,611.956721186667,2301
59.3845667920839,-47.4034018133334,58.7576377920839,605.609938186667,2300
59.2814216490484,-47.4034018133334,58.652976649049,598.557957186666,2299
59.1515557384071,-48.1085998133335,58.5215937384071,592.916372186667,2298
59.0216668088346,-48.1085998133335,58.3901888088344,587.274788186667,2297
58.8917558981926,-48.1085998133335,58.2587618981921,581.633203186666,2296
58.7217733361402,-48.8137978133336,58.0872633361403,578.107212186666,2295
58.5918184254988,-50.2241938133334,57.9557914254983,572.465627186667,2294
58.4618414959256,-49.5189958133333,57.8242984959258,566.824043186667,2293
58.318491701481,-50.9293918133335,57.6794327014809,561.887656186666,2292
58.1751209070356,-50.2241938133334,57.5345449070349,556.951269186667,2291
58.0183772098556,-50.9293918133335,57.3762852098556,552.720081186666,2290
57.861611531607,-51.6345898133336,57.2180025316073,548.488892186666,2289
57.7315236020345,-50.2241938133334,57.0863986020345,542.847308186666,2288
57.5346632723758,-50.9293918133335,56.8880222723756,540.731713186667,2287
57.3911814589995,-50.9293918133335,56.7430234589995,535.795327186666,2286
57.2209768969474,-51.6345898133336,56.5713028969472,532.269336186666,2285
57.0240495483581,-51.6345898133336,56.3728595483576,530.153742186666,2284
56.8805007349818,-50.9293918133335,56.227794734982,525.217356186667,2283
56.6835294053229,-51.6345898133336,56.0293074053228,523.101761186666,2282
56.4731861729297,-50.2241938133334,55.8174471729299,521.691365186667,2281
56.2761708243397,-50.9293918133335,55.6189158243396,519.575771186667,2280
56.1325320109639,-48.8137978133336,55.4737610109645,514.639385186666,2279
55.9221217975014,-50.9293918133335,55.2618347975017,513.228988186666,2278
55.738389332715,-48.8137978133336,55.076586332715,510.408196186666,2277
55.5412839841254,-48.1085998133335,54.8779649841252,508.292602186666,2276
