"extension","force_f","retraction","force_r"
4547.496771,-5917.873726,4548.584791,-5964.53621
4547.595834,-5917.873726,4548.681502,-5964.53621
4547.694907,-5909.758511,4548.778227,-5962.507407
4547.793991,-5913.816119,4548.874966,-5968.593818
4547.893086,-5909.758511,4548.971721,-5960.478603
4547.992191,-5909.758511,4549.06849,-5968.593818
4548.091306,-5909.758511,4549.165273,-5960.478603
4548.190433,-5907.729708,4549.262071,-5958.449799
4548.28957,-5901.643297,4549.358884,-5956.420996
4548.388717,-5903.6721,4549.455712,-5956.420996
4548.487876,-5905.700904,4549.552554,-5954.392192
4548.587045,-5903.6721,4549.64941,-5952.363388
4548.686224,-5913.816119,4549.746282,-5950.334585
4548.785415,-5913.816119,4549.843167,-5950.334585
4548.884615,-5911.787315,4549.940068,-5950.334585
4548.983827,-5909.758511,4550.036983,-5950.334585
4549.083049,-5917.873726,4550.133913,-5952.363388
4549.182282,-5917.873726,4550.230857,-5950.334585
4549.281526,-5919.90253,4550.327816,-5950.334585
4549.38078,-5919.90253,4550.424789,-5954.392192
4549.480045,-5917.873726,4550.521777,-5950.334585
4549.57932,-5925.988941,4550.61878,-5952.363388
4549.678606,-5925.988941,4550.715797,-5950.334585
4549.777903,-5921.931333,4550.812829,-5950.334585
4549.877211,-5921.931333,4550.909876,-5954.392192
4549.976529,-5917.873726,4551.006937,-5954.392192
4550.075858,-5915.844922,4551.104012,-5956.420996
4550.175197,-5915.844922,4551.201103,-5954.392192
4550.274548,-5911.787315,4551.298208,-5956.420996
4550.373909,-5909.758511,4551.395327,-5958.449799
4550.47328,-5907.729708,4551.492461,-5964.53621
4550.572662,-5907.729708,4551.58961,-5970.622621
4550.672055,-5903.6721,4551.686773,-5972.651425
4550.771459,-5903.6721,4551.783951,-5972.651425
4550.870873,-5903.6721,4551.881144,-5972.651425
4550.970298,-5907.729708,4551.978351,-5972.651425
4551.069734,-5903.6721,4552.075573,-5972.651425
4551.16918,-5901.643297,4552.172809,-5970.622621
4551.268637,-5903.6721,4552.27006,-5972.651425
4551.368105,-5901.643297,4552.367325,-5968.593818
4551.467583,-5895.556886,4552.464606,-5968.593818
4551.567072,-5895.556886,4552.5619,-5966.565014
4551.666572,-5893.528082,4552.65921,-5962.507407
4551.766083,-5893.528082,4552.756533,-5962.507407
4551.865604,-5891.499278,4552.853872,-5964.53621
4551.965136,-5895.556886,4552.951225,-5960.478603
4552.064678,-5887.441671,4553.048593,-5964.53621
4552.164232,-5887.441671,4553.145975,-5956.420996
4552.263796,-5895.556886,4553.243372,-5952.363388
4552.36337,-5893.528082,4553.340783,-5956.420996
4552.462956,-5893.528082,4553.43821,-5958.449799
4552.562552,-5899.614493,4553.53565,-5958.449799
4552.662159,-5905.700904,4553.633105,-5962.507407
4552.761776,-5907.729708,4553.730575,-5962.507407
4552.861405,-5913.816119,4553.82806,-5962.507407
4552.961044,-5917.873726,4553.925559,-5966.565014
4553.060693,-5919.90253,4554.023072,-5966.565014
4553.160354,-5930.046548,4554.120601,-5972.651425
4553.260025,-5930.046548,4554.218143,-5972.651425
4553.359707,-5930.046548,4554.315701,-5978.737836
4553.459399,-5936.132959,4554.413273,-5978.737836
4553.559102,-5934.104155,4554.510859,-5982.795443
4553.658816,-5936.132959,4554.608461,-5982.795443
4553.758541,-5934.104155,4554.706076,-5982.795443
4553.858277,-5938.161763,4554.803707,-5980.76664
