"extension","force_f","retraction","force_r","rownum"
208.410849495311,-1.83944985333437,207.947720252227,1414.26624714667,3479
208.327406039018,-3.86825385333395,207.865012130793,1410.20863714667,3478
208.243962582724,-5.89705785333354,207.782302009358,1406.15102714667,3477
208.138039582725,-3.86825385333395,207.676188009358,1406.15102714667,3476
208.065838398285,-9.95466685333304,207.605177827205,1400.06461214667,3475
207.971157670139,-11.983471853333,207.510762766487,1398.03580714667,3474
207.876477941992,-9.95466685333304,207.41634570577,1396.00700214667,3473
207.759318670138,-7.92586285333346,207.298524766487,1398.03580714667,3472
207.709602029405,-11.983471853333,207.2509134629,1387.89178214667,3471
207.626164573113,-9.95466685333304,207.168195341465,1383.83417214667,3470
207.520248573113,-5.89705785333354,207.062071341465,1383.83417214667,3469
207.414332573113,-5.89705785333354,206.955946341465,1383.83417214667,3468
207.33089811682,-3.86825385333395,206.87322422003,1379.77656214667,3467
207.236224388673,2.21815914666695,206.778798159312,1377.74775714667,3466
207.11907111682,2.21815914666695,206.66096822003,1379.77656214667,3465
207.024398388673,10.333377146666,206.566539159312,1377.74775714667,3464
206.952208198693,14.3909861466655,206.495513971392,1371.66134314667,3463
206.835056926839,18.4485951466668,206.37767903211,1373.69014814667,3462
206.72914692684,22.5062041466663,206.27154503211,1373.69014814667,3461
206.634477198693,22.5062041466663,206.177110971392,1371.66134314667,3460
206.539808470547,20.4774001466667,206.082675910675,1369.63253814667,3459
206.4451417424,20.4774001466667,205.988238849957,1367.60373314667,3458
206.3392337424,22.5062041466663,205.882098849957,1367.60373314667,3457
206.244568014253,16.4197911466654,205.787659789239,1365.57492814667,3456
206.161142557961,12.3621821466659,205.704920667804,1361.51731814667,3455
206.100198645374,8.30457314666637,205.645583424935,1353.40209814667,3454
206.028014460935,4.24696414666687,205.574544242782,1347.31568314667,3453
205.944591004642,4.24696414666687,205.491800121347,1343.25807314667,3452
205.872408820202,-1.83944985333437,205.420757939195,1337.17165814667,3451
205.788987363909,-5.89705785333354,205.338010817759,1333.11404814667,3450
205.716806173929,-3.86825385333395,205.266965629839,1327.02763414667,3449
205.655865261343,-5.89705785333354,205.207619386969,1318.91241414667,3448
205.583686076904,-5.89705785333354,205.136571204817,1312.82599914667,3447
205.50026662061,-5.89705785333354,205.053818083382,1308.76838914667,3446
205.416847164317,-5.89705785333354,204.971063961946,1304.71077914667,3445
205.344668979878,-3.86825385333395,204.900010779794,1298.62436414667,3444
205.238770979878,-1.83944985333437,204.793849779794,1298.62436414667,3443
205.155353518044,-3.86825385333395,204.711090652591,1294.56675514667,3442
205.083176333604,0.189355146665548,204.640032470439,1288.48034014667,3441
204.943559518044,6.27576814666645,204.498760652592,1294.56675514667,3440
204.893863877312,8.30457314666637,204.451103349004,1284.42273014667,3439
204.799208149165,6.27576814666645,204.356636288286,1282.39392514667,3438
204.670832605458,8.30457314666637,204.227061409722,1286.45153514667,3437
204.598658421018,4.24696414666687,204.155995227568,1280.36512014667,3436
204.492764421018,6.27576814666645,204.049821227569,1280.36512014667,3435
204.398110692871,2.21815914666695,203.955347166851,1278.33631514667,3434
204.314697236579,2.21815914666695,203.872574045417,1274.27870514667,3433
204.231284780286,2.21815914666695,203.789798923981,1270.22109514667,3432
204.170353862159,2.21815914666695,203.730425675343,1262.10587614667,3431
204.075701134012,-1.83944985333437,203.635945614626,1260.07707114667,3430
204.003529949573,6.27576814666645,203.564867432473,1253.99065614667,3429
203.92011949328,0.189355146665548,203.482085311038,1249.93304614667,3428
203.859189575153,6.27576814666645,203.4227060624,1241.81782714667,3427
203.764538847007,8.30457314666637,203.328219001683,1239.78902214667,3426
203.658648847007,10.333377146666,203.222028001683,1239.78902214667,3425
203.59771893442,12.3621821466659,203.162642758813,1231.67380214667,3424
203.491829934421,10.333377146666,203.056447758813,1231.67380214667,3423
203.408420478127,8.30457314666637,202.973655637378,1227.61619214667,3422
203.313771749981,10.333377146666,202.87915957666,1225.58738714667,3421
203.219123021834,12.3621821466659,202.784661515942,1223.55858214667,3420
203.135715560001,8.30457314666637,202.70186338874,1219.50097314667,3419
203.052307103708,8.30457314666637,202.619064267305,1215.44336314667,3418
202.980139919268,4.24696414666687,202.547965085153,1209.35694814667,3417
202.885492191122,6.27576814666645,202.453459024435,1207.32814314667,3416
202.813326001142,4.24696414666687,202.382355836514,1201.24172914667,3415
202.729918544849,-1.83944985333437,202.299549715079,1197.18411914667,3414
202.646512088555,-1.83944985333437,202.216740593644,1193.12650914667,3413
202.551865360409,-3.86825385333395,202.122227532927,1191.09770414667,3412
202.490940447823,-5.89705785333354,202.062819290057,1182.98248414667,3411
202.40753398599,-7.92586285333346,201.980004162855,1178.92487514667,3410
202.346608073404,-7.92586285333346,201.920591919984,1170.80965514667,3409
202.240722073403,-5.89705785333354,201.814369919985,1170.80965514667,3408
202.202277698983,-1.83944985333437,201.778356549911,1158.63682614667,3407
202.118872242691,-1.83944985333437,201.695534428476,1154.57921614667,3406
202.091668140125,-1.83944985333437,201.671219997686,1140.37758214667,3405
201.963301596417,-1.83944985333437,201.541586119121,1144.43519214667,3404
201.924858227538,0.189355146665548,201.505565754816,1132.26236214667,3403
201.841452765705,8.30457314666637,201.422735627613,1128.20475314667,3402
201.769287581266,6.27576814666645,201.35160544546,1122.11833814667,3401
201.685883124973,10.333377146666,201.268771324026,1118.06072814667,3400
201.613717934992,10.333377146666,201.197637136105,1111.97431414667,3399
201.507832934992,8.30457314666637,201.091395136105,1111.97431414667,3398
201.401947934992,14.3909861466655,200.985151136105,1111.97431414667,3397
